setname;date;operation;rowGroup;rowGroupIndex;category;categoryIndex;subCategory;subCategoryIndex;columnGroup;columnGroupIndex;columnSubGroup;columnSubGroupIndex;pp1;ac1;fc1;pl1;pp2;ac2;fc2;pl2;pp3;ac3;fc3;pl3;pp4;ac4;fc4;pl4
europe;2022-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;36;33;36;36;40;45;37;41;20;20;20;19;39;35;39;40
europe;2022-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;54;55;59;56;58;58;57;30;25;24;29;57;59;52;58
europe;2022-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;23;27;27;38;35;42;37;54;57;51;54;29;27;27;29
europe;2022-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;13;11;52;52;55;51;55;55;54;56;11;13;10;10
europe;2022-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;12;13;14;12;50;51;52;51;32;29;31;31;13;11;15;12
europe;2022-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;37;41;38;37;36;37;38;37;21;21;17;22;36;41;40;36
europe;2022-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;63;63;67;61;56;62;54;57;31;38;38;32;58;58;53;58
europe;2022-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;27;27;24;33;36;35;34;54;55;57;52;28;32;25;27
europe;2022-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;15;13;11;16;52;53;52;51;56;53;54;57;13;18;18;15
europe;2022-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;16;17;18;16;55;58;52;54;32;36;30;33;13;10;10;14
europe;2022-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;36;34;39;36;36;38;32;36;22;23;21;20;37;32;33;36
europe;2022-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;64;69;59;64;51;54;48;53;32;32;35;33;57;54;63;57
europe;2022-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;29;30;30;27;34;32;36;34;52;54;48;53;27;27;28;29
europe;2022-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;19;13;15;56;55;59;55;52;55;56;53;13;15;15;14
europe;2022-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;12;10;12;13;52;48;49;51;30;30;31;30;17;19;16;19
europe;2022-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;39;39;37;37;42;40;38;24;20;26;22;36;35;33;35
europe;2022-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;58;53;59;55;53;56;57;32;35;32;31;62;62;61;62
europe;2022-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;28;25;28;29;34;35;34;36;54;52;57;55;25;27;28;25
europe;2022-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;13;10;55;57;58;53;52;49;51;52;10;14;11;11
europe;2022-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;17;17;19;56;56;57;54;30;27;28;28;14;16;19;15
europe;2022-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;38;38;40;38;41;43;37;19;21;15;20;38;34;34;36
europe;2022-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;57;64;62;58;55;51;58;56;30;34;30;30;63;58;67;62
europe;2023-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;27;29;26;36;32;33;37;56;57;53;57;25;24;27;24
europe;2023-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;12;13;16;13;51;55;53;53;53;50;51;55;15;11;12;14
europe;2023-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;14;13;15;14;52;49;53;52;28;30;27;28;15;15;14;15
europe;2023-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;38;42;39;33;38;32;35;25;26;19;23;36;35;31;35
europe;2023-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;62;57;63;50;46;50;51;31;27;31;30;58;61;53;56
europe;2023-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;28;25;30;27;37;35;34;36;52;54;50;50;26;25;24;28
europe;2023-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;12;13;14;54;50;52;54;55;54;50;55;12;11;16;13
europe;2023-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;16;12;15;16;50;47;49;50;35;31;38;33;15;16;13;15
europe;2023-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;41;44;46;40;40;36;35;41;22;18;22;22;37;33;39;39
europe;2023-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;59;64;59;54;59;57;56;34;29;31;32;61;56;63;60
europe;2023-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;29;26;29;30;33;32;29;32;54;57;52;55;26;21;25;26
europe;2023-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;10;12;15;54;53;58;55;58;61;57;56;10;10;10;11
europe;2023-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;12;12;16;11;55;52;58;55;30;30;25;29;15;12;15;13
europe;2023-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;38;33;35;38;41;35;35;39;18;14;21;19;39;36;36;38
europe;2023-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;62;61;58;61;55;56;61;56;33;28;36;33;61;64;66;61
europe;2023-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;23;26;21;24;33;33;34;32;58;60;53;57;26;27;27;28
europe;2023-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;16;12;14;52;50;49;50;55;51;54;56;11;10;12;10
europe;2023-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;19;18;15;17;55;53;56;54;31;30;32;31;17;17;22;18
europe;2023-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;44;36;41;35;41;37;35;23;26;17;22;41;37;38;40
europe;2023-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;64;64;59;56;57;54;55;29;27;26;31;62;59;58;62
europe;2023-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;25;30;27;25;35;35;38;35;52;50;51;54;26;22;25;26
europe;2023-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;12;14;10;51;50;50;49;56;59;60;58;11;14;10;10
europe;2023-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;14;12;11;14;48;47;48;49;35;32;35;34;17;15;17;19
europe;2023-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;38;34;33;38;39;37;44;40;21;21;22;19;35;40;36;34
europe;2023-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;60;55;58;52;54;54;50;30;27;30;29;60;60;53;58
europe;2023-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;29;24;26;36;31;37;36;52;55;56;52;26;30;27;26
europe;2023-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;12;10;10;11;50;54;55;51;53;51;50;51;10;10;11;12
europe;2023-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;20;19;17;54;54;56;56;35;35;30;35;13;13;10;13
europe;2023-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;37;35;33;36;39;36;35;39;26;23;20;26;38;33;38;39
europe;2023-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;54;64;58;55;50;52;57;30;25;35;28;60;58;54;59
europe;2023-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;29;28;28;36;35;39;38;54;55;52;55;28;28;26;28
europe;2023-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;13;11;12;57;52;58;57;52;51;54;54;11;10;15;11
europe;2023-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;14;15;12;15;53;55;57;53;29;28;28;30;12;14;13;12
europe;2023-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;41;37;40;34;35;34;35;19;15;21;20;39;43;36;37
europe;2023-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;58;54;60;50;45;45;50;33;34;30;35;62;65;58;63
europe;2023-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;26;29;25;28;36;34;32;35;54;53;53;54;29;32;32;28
europe;2023-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;10;16;15;53;55;50;51;54;50;56;53;10;13;10;10
europe;2023-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;12;10;15;11;50;52;53;50;31;30;27;31;18;19;15;17
europe;2023-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;37;37;40;38;36;34;35;37;19;17;25;19;37;43;38;39
europe;2023-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;54;60;61;56;58;60;56;33;29;33;32;57;58;63;57
europe;2023-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;28;25;24;27;35;34;35;35;54;51;57;54;30;31;28;30
europe;2023-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;10;10;57;58;60;56;56;60;59;55;12;15;13;10
europe;2023-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;16;12;12;16;49;50;54;50;30;30;32;31;16;19;12;15
europe;2023-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;38;42;38;36;37;37;35;36;21;22;19;20;38;39;38;39
europe;2023-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;60;63;54;58;55;54;61;56;31;29;36;31;64;67;58;62
europe;2023-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;29;30;26;32;37;31;32;57;61;59;56;27;22;24;25
europe;2023-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;11;18;14;51;50;51;51;58;62;60;59;10;10;10;10
europe;2023-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;15;19;16;15;52;53;50;53;31;34;28;31;14;12;12;14
europe;2023-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;37;37;39;35;40;34;41;38;21;17;24;19;36;36;41;37
europe;2023-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;62;62;61;62;55;52;56;55;34;35;36;33;60;54;53;60
europe;2023-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;29;28;28;29;37;41;35;38;57;58;57;57;26;25;24;24
europe;2023-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;15;14;14;55;52;59;56;53;55;55;53;10;10;10;10
europe;2023-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;18;20;18;18;54;52;58;53;30;27;33;29;18;17;21;16
europe;2023-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;40;38;41;36;37;36;36;24;28;23;24;34;37;30;36
europe;2023-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;58;63;60;55;54;56;54;32;26;28;31;56;56;57;58
europe;2023-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;24;23;26;33;31;34;34;52;49;56;53;28;27;27;29
europe;2023-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;17;17;15;56;59;58;55;57;62;57;59;10;10;10;10
europe;2023-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;14;12;12;14;49;49;47;48;34;38;34;33;11;10;12;12
europe;2023-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;38;39;39;38;39;41;39;22;20;24;22;38;37;36;38
europe;2023-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;57;61;63;51;56;44;50;33;30;38;33;62;55;64;60
europe;2024-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;24;25;28;32;34;29;33;56;59;54;55;30;25;29;29
europe;2024-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;12;16;13;51;47;50;49;56;60;56;58;12;13;17;12
europe;2024-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;13;10;18;14;53;57;55;53;31;28;29;31;15;17;12;13
europe;2024-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;42;37;40;42;37;40;37;38;19;14;15;18;39;39;40;41
europe;2024-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;65;53;58;52;57;57;52;33;32;34;34;57;62;52;57
europe;2024-02-29T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;29;31;32;29;34;37;36;35;51;49;50;53;24;19;21;22
europe;2024-02-29T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;15;10;13;54;55;50;55;56;53;58;55;14;17;18;14
europe;2024-02-29T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;11;16;11;13;51;55;55;52;35;31;36;35;15;13;17;14
europe;2024-02-29T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;43;44;39;38;44;36;40;24;26;21;23;38;38;36;38
europe;2024-02-29T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;60;63;59;59;49;45;51;50;33;33;27;32;58;57;53;58
europe;2024-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;28;30;24;29;38;33;34;38;52;51;55;52;22;26;24;23
europe;2024-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;15;16;19;16;51;53;51;51;58;55;55;59;10;10;11;10
europe;2024-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;19;22;19;19;53;50;52;54;34;37;32;35;15;13;13;13
europe;2024-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;41;37;41;36;42;42;38;19;22;22;21;39;41;35;38
europe;2024-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;57;60;57;55;60;50;55;34;29;38;32;56;57;61;58
europe;2024-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;26;27;27;34;34;37;33;54;57;59;55;27;30;27;27
europe;2024-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;13;14;15;54;52;52;55;58;58;54;57;11;13;12;11
europe;2024-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;13;21;16;54;57;53;54;34;29;32;33;13;14;14;13
europe;2024-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;41;39;44;40;34;36;30;35;25;27;22;25;42;44;42;40
europe;2024-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;62;59;66;62;55;56;56;56;35;33;36;33;62;68;61;62
europe;2024-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;26;28;28;39;37;37;38;57;55;54;56;28;33;26;29
europe;2024-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;10;10;53;49;54;53;55;52;50;53;13;10;13;13
europe;2024-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;19;22;17;52;57;50;54;32;35;37;34;14;11;15;13
europe;2024-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;36;35;34;37;40;41;42;40;20;17;26;21;37;35;42;38
europe;2024-05-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;61;67;60;51;49;53;52;28;22;30;28;63;68;64;62
europe;2024-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;25;27;30;25;31;30;36;33;52;50;52;54;29;27;30;27
europe;2024-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;11;12;10;11;55;52;50;54;59;59;54;57;13;10;12;14
europe;2024-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;15;16;18;16;49;51;51;49;32;35;30;34;17;15;14;19
europe;2024-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;40;46;41;35;30;33;34;21;22;26;20;39;36;42;38
europe;2024-06-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;59;56;62;57;55;59;61;56;32;30;25;32;64;59;58;62
europe;2024-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;27;20;23;35;37;35;36;56;59;53;54;25;25;26;25
europe;2024-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;13;10;52;55;48;51;58;54;57;56;14;18;16;15
europe;2024-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;12;13;10;12;54;57;57;54;35;34;32;35;14;14;14;13
europe;2024-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;35;41;37;36;34;31;39;35;21;23;23;21;36;35;38;37
europe;2024-07-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;56;55;53;58;50;49;56;52;32;38;28;32;62;65;55;62
europe;2024-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;26;23;31;27;36;39;38;36;56;58;59;56;28;27;25;27
europe;2024-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;17;10;14;53;52;58;53;52;50;50;53;13;10;15;12
europe;2024-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;11;10;12;12;49;46;49;51;35;37;38;35;14;11;16;14
europe;2024-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;39;44;41;39;35;39;39;24;24;28;25;40;44;40;41
europe;2024-08-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;59;64;58;55;48;56;53;31;27;28;30;60;63;57;58
europe;2024-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;25;21;23;24;33;30;36;34;52;55;51;53;24;27;21;24
europe;2024-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;13;10;52;49;47;50;56;54;60;56;14;10;13;12
europe;2024-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;13;11;12;13;53;50;50;53;34;37;33;32;16;16;18;16
europe;2024-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;39;36;35;38;33;37;37;35;20;17;24;19;37;40;42;39
europe;2024-09-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;56;52;58;58;55;59;58;55;33;36;32;33;61;60;55;62
europe;2024-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;29;28;28;36;32;37;34;52;55;51;51;29;33;31;29
europe;2024-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;14;10;11;49;52;49;51;57;59;58;56;13;16;14;14
europe;2024-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;18;18;20;17;53;57;57;53;31;33;36;33;16;16;16;17
europe;2024-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;38;34;42;36;41;38;42;41;23;20;22;25;38;38;41;39
europe;2024-10-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;62;66;61;54;51;56;56;33;28;28;33;56;56;52;58
europe;2024-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;27;23;24;38;33;35;38;54;57;50;53;27;30;26;25
europe;2024-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;10;10;55;57;55;57;55;54;53;56;13;14;15;13
europe;2024-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;13;13;17;50;54;51;50;33;32;32;33;12;10;12;11
europe;2024-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;37;41;37;38;37;41;37;39;20;18;21;19;40;41;37;39
europe;2024-11-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;64;57;64;62;53;48;53;54;32;37;38;32;60;60;59;61
europe;2024-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;27;26;27;26;32;33;29;33;55;59;57;56;28;29;27;30
europe;2024-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;13;13;13;14;50;50;50;50;56;56;53;54;13;11;17;15
europe;2024-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;11;15;13;13;55;58;55;55;34;39;35;35;15;14;12;17
europe;2024-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;40;44;41;41;38;34;39;36;23;25;24;22;40;34;34;40
europe;2024-12-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;58;57;61;58;52;55;51;52;32;33;35;32;57;53;58;57
europe;2025-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;25;26;24;35;33;33;36;57;55;53;57;29;28;33;29
europe;2025-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;16;13;18;14;52;55;56;52;54;57;57;54;10;13;10;10
europe;2025-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;16;13;14;15;54;55;58;56;32;36;34;33;12;13;16;13
europe;2025-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;41;37;41;42;37;34;40;37;22;26;24;20;35;35;35;36
europe;2025-01-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;61;56;61;62;53;54;57;52;33;38;40;34;62;66;65;63
europe;2025-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;25;27;25;26;38;38;38;39;52;53;51;51;23;27;26;23
europe;2025-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;10;10;11;52;48;50;50;58;55;55;57;10;13;10;10
europe;2025-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;15;18;19;51;49;54;52;32;32;33;33;19;16;16;19
europe;2025-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;42;41;41;41;35;38;34;36;19;16;22;18;36;39;37;36
europe;2025-02-28T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;63;66;66;63;55;54;56;56;31;38;27;32;60;59;60;60
europe;2025-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;25;22;25;24;34;38;30;35;51;54;51;50;23;23;22;22
europe;2025-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;14;15;15;12;51;54;54;51;53;50;55;54;11;16;12;12
europe;2025-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;19;16;16;53;52;54;53;34;36;36;33;19;21;17;18
europe;2025-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;34;32;31;35;35;32;37;36;18;17;15;18;38;41;37;39
europe;2025-03-31T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;Preowend;2;Cat. B;2;60;59;61;61;51;51;47;51;33;32;40;34;62;65;64;62
europe;2025-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;New;1;Cat. A;1;24;20;21;25;37;40;41;37;54;49;52;53;30;26;33;30
europe;2025-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;City;1;Preowend;2;Cat. A;1;10;11;10;11;54;49;57;54;54;55;58;56;14;13;15;13
europe;2025-04-30T00:00:00+01:00;+;Spain;12;Madrid;18;Suburb;2;New;1;Cat. A;1;17;20;19;17;53;54;51;54;29;26;26;31;13;15;10;12
